,pt_no,coordinate
1061,pt_no1061,"[[-75.38035968731629], [10.51659571774465], [113.5]]"
1062,pt_no1062,"[[-63.97605483750087], [18.0899317585482], [113.5]]"
1063,pt_no1063,"[[-46.31081061246418], [48.00675659691489], [-123.5]]"
1064,pt_no1064,"[[-37.58907155644027], [48.00675659691489], [-111.3705082393358]]"
1065,pt_no1065,"[[-17.42072687663915], [11.90646824564241], [26.59999999999999]]"
1066,pt_no1066,"[[-48.75779308589875], [48.00675659691489], [-78.32508834068376]]"
1067,pt_no1067,"[[-60.90127305037412], [48.00675659691489], [-85.36021467464029]]"
1068,pt_no1068,"[[-48.11430761135443], [48.00675659691489], [-91.36496126168518]]"
1069,pt_no1069,"[[-66.33603097308198], [-41.99324340308511], [-4.23919925550195]]"
1070,pt_no1070,"[[51.68918938753571], [-28.61900071985551], [89.83207074329053]]"
1071,pt_no1071,"[[32.39475146517659], [-20.57087993510639], [93.6343224390001]]"
1072,pt_no1072,"[[-37.51888389684788], [-15.01929936607597], [25.8]]"
1073,pt_no1073,"[[-36.89201592415108], [-25.65760625945434], [25.8]]"
1074,pt_no1074,"[[-8.85730843272863], [19.41435385899304], [-68.57457923078556]]"
1075,pt_no1075,"[[-88.3108106124643], [-28.59160777624501], [47.7284281982063]]"
1076,pt_no1076,"[[-74.93565606867764], [-15.54646046720802], [48.16962115079313]]"
1077,pt_no1077,"[[-23.90251304905077], [4.939012359006565], [4.999999999999996]]"
1078,pt_no1078,"[[-26.19961351497848], [7.97635414105704], [4.999999999999996]]"
1079,pt_no1079,"[[-3.152727503477839], [-41.99324340308512], [-49.25492450835776]]"
1080,pt_no1080,"[[-32.5266263046198], [48.00675659691488], [-48.15219682942473]]"
1081,pt_no1081,"[[-22.69119146376902], [23.74763620004537], [5.799999999999996]]"
1082,pt_no1082,"[[-26.89591759545596], [17.67606516555491], [5.799999999999996]]"
1083,pt_no1083,"[[-21.27341130104035], [17.81103914161038], [5.799999999999995]]"
1084,pt_no1084,"[[-22.69119146376902], [23.74763620004539], [-14.99999999999993]]"
1085,pt_no1085,"[[-21.27341130104035], [17.8110391416104], [-14.99999999999993]]"
1086,pt_no1086,"[[-21.8509085461773], [12.98175479818983], [0.04734220787830346]]"
1087,pt_no1087,"[[-53.31081061246439], [-4.493243403085387], [-5.000000000000002]]"
1088,pt_no1088,"[[-53.31081061246439], [3.006756596914656], [4.999999999999998]]"
1089,pt_no1089,"[[16.68918938753561], [18.0067565969148], [-15.79999999999998]]"
1090,pt_no1090,"[[16.68918938753561], [3.006756596914748], [-15.79999999999999]]"
1091,pt_no1091,"[[-7.807728156311683], [4.401146013753745], [26.59999999999999]]"
1092,pt_no1092,"[[-12.17256799776383], [-0.2119140045828871], [26.59999999999999]]"
1093,pt_no1093,"[[51.68918938753573], [37.60612359361221], [47.51627668293783]]"
1094,pt_no1094,"[[-74.14442097970611], [-41.9932434030851], [48.47554211048012]]"
1095,pt_no1095,"[[-88.3108106124643], [-41.9932434030851], [54.24999999999994]]"
1096,pt_no1096,"[[-38.43681545727367], [38.13293181422834], [4.999999999999998]]"
1097,pt_no1097,"[[-38.43681545727367], [38.13293181422836], [25.8]]"
1098,pt_no1098,"[[-31.69130827192672], [48.00675659691488], [107.050233672657]]"
1099,pt_no1099,"[[-38.02703889466668], [48.00675659691489], [100.2374335414908]]"
1100,pt_no1100,"[[3.505169365704539], [21.51914386261795], [25.79999999999999]]"
1101,pt_no1101,"[[-23.1074163775215], [17.2683118739689], [-123.5]]"
1102,pt_no1102,"[[-15.84566984954629], [-11.68569562503635], [-109.7505969448936]]"
1103,pt_no1103,"[[16.68918938753561], [18.00675659691485], [25.79999999999999]]"
1104,pt_no1104,"[[16.68918938753561], [25.50675659691485], [15.79999999999999]]"
1105,pt_no1105,"[[16.68918938753561], [33.00675659691487], [25.79999999999999]]"
1106,pt_no1106,"[[33.74665412842864], [25.50675659691494], [30.03918475584591]]"
1107,pt_no1107,"[[-17.42072687663915], [4.107044948187812], [-15.79999999999993]]"
1108,pt_no1108,"[[-53.31081061246439], [-11.99324340308529], [-35.79999999999998]]"
1109,pt_no1109,"[[-53.31081061246439], [3.006756596914755], [-35.79999999999998]]"
1110,pt_no1110,"[[-22.87732272833998], [1.219087303833444], [5.799999999999996]]"
1111,pt_no1111,"[[-20.80476981989932], [4.879430667042982], [5.799999999999995]]"
1112,pt_no1112,"[[-34.27010460503067], [-13.3920182303814], [-35.79999999999995]]"
1113,pt_no1113,"[[-11.86131352079524], [7.674903552950418], [-14.99999999999993]]"
1114,pt_no1114,"[[-88.31081061246428], [23.8206292263388], [54.12169483035316]]"
1115,pt_no1115,"[[-74.05394760684169], [31.92987806834182], [54.27532560056266]]"
1116,pt_no1116,"[[-53.31081061246439], [-11.99324340308543], [4.999999999999998]]"
1117,pt_no1117,"[[-88.3108106124643], [-12.14416215050055], [-71.69983485788711]]"
1118,pt_no1118,"[[-88.31081061246428], [2.973689555515598], [-71.81979545273468]]"
1119,pt_no1119,"[[-72.87491560452521], [-9.519495810665319], [-64.22648970226975]]"
1120,pt_no1120,"[[-74.65397115142878], [-9.96676958384551], [-79.67248299520968]]"
1121,pt_no1121,"[[-28.01005542398154], [11.76540061083605], [25.79999999999999]]"
1122,pt_no1122,"[[-31.22759205352775], [6.099848727630597], [25.8]]"
1123,pt_no1123,"[[38.86388518553558], [-4.228263116372517], [-123.5]]"
1124,pt_no1124,"[[37.10758636830671], [-9.62190911773139], [-108.5907885077011]]"
1125,pt_no1125,"[[16.68918938753561], [-11.99324340308543], [-15.00000000000001]]"
1126,pt_no1126,"[[16.68918938753561], [3.006756596914641], [-15.00000000000001]]"
1127,pt_no1127,"[[16.68918938753561], [-4.493243403085394], [-5.000000000000011]]"
1128,pt_no1128,"[[34.51134181753496], [-6.117340619262641], [-8.043450770705562]]"
1129,pt_no1129,"[[-22.31081061246439], [8.00675659691511], [25.79999999999999]]"
1130,pt_no1130,"[[-18.31081061246439], [8.00675659691511], [22.58023209581457]]"
1131,pt_no1131,"[[6.747405051894571], [-32.09187876875977], [-36.59999999999997]]"
1132,pt_no1132,"[[3.740818731898756], [-30.84035189375696], [-123.5]]"
1133,pt_no1133,"[[9.689189387535684], [-41.99324340308512], [-123.5]]"
1134,pt_no1134,"[[16.74270616351217], [-41.99324340308512], [-112.0934420354105]]"
1135,pt_no1135,"[[-19.96306565471939], [-16.97439226117685], [-14.99999999999994]]"
1136,pt_no1136,"[[-19.36434160343859], [-7.80239533128869], [-7.624127415802526]]"
1137,pt_no1137,"[[-10.2936707634484], [-22.86666675194919], [-4.999999999999959]]"
1138,pt_no1138,"[[-10.29367076344864], [-22.86666675194896], [15.8]]"
1139,pt_no1139,"[[-23.90251304905077], [4.939012359006565], [25.79999999999999]]"
1140,pt_no1140,"[[13.52865846888651], [10.38462948598566], [-123.5]]"
1141,pt_no1141,"[[16.25740719884258], [6.534132093148758], [-108.0795127446502]]"
1142,pt_no1142,"[[-48.71164536583927], [48.00675659691489], [76.57263784613004]]"
1143,pt_no1143,"[[-43.36243241668932], [48.00675659691489], [89.30731618976614]]"
1144,pt_no1144,"[[-56.42077814196702], [48.00675659691489], [87.89702235738639]]"
1145,pt_no1145,"[[-41.77676977859404], [34.72177954751552], [78.2835807128352]]"
1146,pt_no1146,"[[-53.31081061246439], [-26.99324340308533], [-35.79999999999998]]"
1147,pt_no1147,"[[-53.31081061246439], [-19.49324340308532], [-25.79999999999998]]"
1148,pt_no1148,"[[-70.33546444390551], [-25.63261658582957], [-30.20137735569251]]"
1149,pt_no1149,"[[-53.31081061246439], [18.0067565969148], [-35.79999999999998]]"
1150,pt_no1150,"[[-53.3108106124644], [18.00675659691497], [-36.59999999999995]]"
1151,pt_no1151,"[[-71.5990456244031], [14.6536552592103], [-42.61262258414751]]"
1152,pt_no1152,"[[-76.54788784369465], [48.0067565969149], [-14.83310469591519]]"
1153,pt_no1153,"[[2.222923725987016], [-14.43138989249216], [26.59999999999999]]"
1154,pt_no1154,"[[-20.08567269956386], [-3.179275036332179], [-14.99999999999994]]"
1155,pt_no1155,"[[-3.941701099624774], [20.16065708929219], [25.79999999999999]]"
1156,pt_no1156,"[[-5.111011396838088], [24.18910197838344], [15.8]]"
1157,pt_no1157,"[[30.07076646365], [37.40638503316465], [20.63644896609749]]"
1158,pt_no1158,"[[-11.31081061246441], [-41.99324340308489], [26.59999999999999]]"
1159,pt_no1159,"[[-3.81285763892488], [-32.04181648458129], [26.59999999999999]]"
1160,pt_no1160,"[[-16.5974628370568], [-32.45307581721043], [26.59999999999999]]"
1161,pt_no1161,"[[-40.14322660279002], [22.10393869434847], [-97.69869649856302]]"
1162,pt_no1162,"[[-30.97624534428545], [15.11473386727588], [-108.8530272112614]]"
1163,pt_no1163,"[[-24.02619193949077], [5.05094325987163], [26.59999999999999]]"
1164,pt_no1164,"[[-27.79992793312398], [1.695760048133266], [26.59999999999999]]"
1165,pt_no1165,"[[-23.37766095112289], [2.225964919342804], [26.59999999999999]]"
1166,pt_no1166,"[[7.521462386556468], [3.835599723120122], [-58.28001649858081]]"
1167,pt_no1167,"[[-5.984319721678158], [0.5784160341685265], [4.999999999999994]]"
1168,pt_no1168,"[[-6.640977296114063], [7.212753661505523], [4.999999999999994]]"
1169,pt_no1169,"[[0.9518482574519709], [5.09599639542148], [4.999999999999993]]"
1170,pt_no1170,"[[-6.640977296114038], [7.212753661505651], [-14.99999999999994]]"
1171,pt_no1171,"[[-5.984319721678112], [0.5784160341685691], [-14.99999999999994]]"
1172,pt_no1172,"[[0.9518482574519851], [5.095996395421501], [-14.99999999999994]]"
1173,pt_no1173,"[[0.9518482574519354], [5.095996395421615], [25.79999999999999]]"
1174,pt_no1174,"[[-5.984319721678162], [0.5784160341685691], [25.79999999999999]]"
1175,pt_no1175,"[[-15.72464849409098], [-23.31417447155006], [-78.2593134922447]]"
1176,pt_no1176,"[[-7.496737208153159], [-27.74800473273147], [-91.29623576848083]]"
1177,pt_no1177,"[[-3.771738765153138], [-28.3969796096915], [-70.91515702593203]]"
1178,pt_no1178,"[[0.15116231221538], [0.1338890653427001], [-35.79999999999997]]"
1179,pt_no1179,"[[-68.29358193157618], [48.00675659691489], [-78.89054250760053]]"
1180,pt_no1180,"[[-75.48280931890733], [48.0067565969149], [-86.46875000000009]]"
1181,pt_no1181,"[[-22.87732272834001], [1.219087303833483], [4.999999999999996]]"
1182,pt_no1182,"[[-20.80476981989933], [4.879430667042996], [4.999999999999996]]"
1183,pt_no1183,"[[-19.68006855458218], [1.812462587290874], [4.999999999999996]]"
1184,pt_no1184,"[[-23.71728232908892], [13.9941519335022], [4.999999999999996]]"
1185,pt_no1185,"[[-23.90879693425315], [10.70260472592031], [4.999999999999996]]"
1186,pt_no1186,"[[-28.01005542398154], [11.76540061083604], [4.999999999999997]]"
1187,pt_no1187,"[[-29.8443117323921], [23.75557537292735], [25.79999999999999]]"
1188,pt_no1188,"[[-19.58414447926597], [14.51475261201446], [26.59999999999999]]"
1189,pt_no1189,"[[51.68918938753573], [-13.78140182654482], [-65.72878641771419]]"
1190,pt_no1190,"[[51.68918938753573], [-3.861951915299379], [-53.58025659989431]]"
1191,pt_no1191,"[[35.17569578132702], [-11.35584789096802], [-61.79498696300812]]"
1192,pt_no1192,"[[-26.43036530266698], [7.184967410754659], [26.59999999999999]]"
1193,pt_no1193,"[[-28.34841340498025], [12.30189975023024], [26.59999999999999]]"
1194,pt_no1194,"[[-31.72563129172823], [6.439970785307793], [26.59999999999999]]"
1195,pt_no1195,"[[-13.98470671820518], [4.530647122003523], [34.60742244368476]]"
1196,pt_no1196,"[[51.68918938753572], [17.64224586171767], [36.26291654881314]]"
1197,pt_no1197,"[[51.68918938753573], [33.36232799674083], [34.6043591783873]]"
1198,pt_no1198,"[[51.68918938753573], [23.45683394484854], [24.3034772347204]]"
1199,pt_no1199,"[[-18.31081061246431], [-31.91914233408607], [110.5]]"
1200,pt_no1200,"[[3.766658656226056], [-41.99324340308512], [102.1890806797525]]"
1201,pt_no1201,"[[-1.873876755146146], [-41.99324340308512], [108.7194992492342]]"
1202,pt_no1202,"[[11.52137506298624], [48.00675659691488], [-83.5872700582685]]"
1203,pt_no1203,"[[16.68918938753561], [18.0067565969148], [-35.79999999999998]]"
1204,pt_no1204,"[[-11.23028782241923], [12.18057920402242], [26.59999999999999]]"
1205,pt_no1205,"[[-11.33827927294614], [7.822435563985536], [26.59999999999999]]"
1206,pt_no1206,"[[-6.968710010317976], [9.721318010955184], [26.59999999999999]]"
1207,pt_no1207,"[[11.68918938753561], [-29.18712095410555], [19.37142857142857]]"
1208,pt_no1208,"[[1.61508831853658], [-36.99324340308519], [15.79999999999999]]"
1209,pt_no1209,"[[-3.322826672575921], [-25.81153695379403], [25.79999999999999]]"
1210,pt_no1210,"[[-3.322826672575978], [-25.81153695379398], [5.799999999999994]]"
1211,pt_no1211,"[[-17.5463821638428], [-41.99324340308512], [37.91180309720144]]"
1212,pt_no1212,"[[-88.31081061246428], [-4.423919131515561], [-58.95811218600809]]"
1213,pt_no1213,"[[13.2808271977861], [24.7268936475528], [-123.5]]"
1214,pt_no1214,"[[-88.31081061246428], [48.0067565969149], [9.812499999999886]]"
1215,pt_no1215,"[[-76.0092494990557], [48.0067565969149], [10.34457259466184]]"
1216,pt_no1216,"[[4.232688644837712], [48.00675659691488], [46.53537459773739]]"
1217,pt_no1217,"[[11.68918938753561], [-29.18682230658649], [-1.428571428571436]]"
1218,pt_no1218,"[[-3.322826672576397], [-25.81153695379417], [4.999999999999994]]"
1219,pt_no1219,"[[-3.322826672576351], [-25.81153695379418], [-14.99999999999994]]"
1220,pt_no1220,"[[1.61508831853658], [-36.99324340308559], [-5.000000000000009]]"
1221,pt_no1221,"[[-10.81806021723456], [17.58294070941935], [-15.79999999999993]]"
1222,pt_no1222,"[[-16.12120009217042], [15.09362684650581], [-15.79999999999993]]"
1223,pt_no1223,"[[-67.97798557530675], [31.40760228316354], [-71.89773059628347]]"
1224,pt_no1224,"[[-37.58629043603278], [5.34259597739009], [66.74725485914244]]"
1225,pt_no1225,"[[-32.22323847294149], [3.209827794922048], [57.03084069338126]]"
1226,pt_no1226,"[[-25.43478880758439], [-3.042505234225224], [25.79999999999999]]"
1227,pt_no1227,"[[-23.0147516456976], [-8.853980177226184], [25.79999999999999]]"
1228,pt_no1228,"[[-30.66675531762949], [-8.503802215603478], [25.79999999999999]]"
1229,pt_no1229,"[[-26.91547228845358], [-10.31162839458179], [15.79999999999999]]"
1230,pt_no1230,"[[-28.01005542398156], [11.76540061083599], [5.799999999999997]]"
1231,pt_no1231,"[[-14.70693514085473], [9.742291553385366], [26.59999999999999]]"
1232,pt_no1232,"[[-14.55570875206558], [13.43007080155965], [26.59999999999999]]"
1233,pt_no1233,"[[-26.91547228845359], [-10.3116283945817], [-4.999999999999975]]"
1234,pt_no1234,"[[-16.7460623811305], [15.75779628764619], [26.59999999999999]]"
1235,pt_no1235,"[[38.07696944092866], [-19.4716151480545], [-123.5]]"
1236,pt_no1236,"[[51.68918938753573], [-18.96566117247539], [-112.2719591750315]]"
1237,pt_no1237,"[[-0.3639451793487787], [-41.99324340308512], [-76.03102909227032]]"
1238,pt_no1238,"[[-1.452206264584586], [-41.99324340308512], [-62.67050232269469]]"
1239,pt_no1239,"[[12.54602217880919], [-41.99324340308512], [-67.23804960646575]]"
1240,pt_no1240,"[[11.71670996183626], [-18.51375550981145], [-123.5]]"
1241,pt_no1241,"[[6.689189387535706], [-41.99324340308512], [113.5]]"
1242,pt_no1242,"[[14.18918938753571], [-41.99324340308512], [100.5096189432334]]"
1243,pt_no1243,"[[-23.01475164569755], [-8.853980177226262], [5.799999999999996]]"
1244,pt_no1244,"[[-25.43478880758437], [-3.042505234225288], [5.799999999999996]]"
1245,pt_no1245,"[[-30.66675531762948], [-8.503802215603535], [5.799999999999997]]"
1246,pt_no1246,"[[-23.01475164569763], [-8.853980177226163], [4.999999999999996]]"
1247,pt_no1247,"[[-30.66675531762953], [-8.503802215603528], [4.999999999999997]]"
1248,pt_no1248,"[[-30.6667553176295], [-8.5038022156036], [-14.99999999999994]]"
1249,pt_no1249,"[[-23.01475164569757], [-8.853980177226248], [-14.99999999999994]]"
1250,pt_no1250,"[[-25.43478880758438], [-3.042505234225288], [-14.99999999999994]]"
1251,pt_no1251,"[[-7.021785739660022], [21.88144829480144], [26.59999999999999]]"
1252,pt_no1252,"[[-6.841256120507047], [15.32107900031608], [26.59999999999999]]"
1253,pt_no1253,"[[11.68918938753561], [-17.76705292689461], [15.79999999999999]]"
1254,pt_no1254,"[[-68.46432880735432], [48.00675659691489], [24.83780597063246]]"
1255,pt_no1255,"[[51.68918938753575], [48.00675659691487], [-93.87499999999997]]"
1256,pt_no1256,"[[37.27077120247083], [48.00675659691487], [-100.7381923909433]]"
1257,pt_no1257,"[[-16.54560195439397], [-15.04055000219963], [49.52549190097328]]"
1258,pt_no1258,"[[-27.13427018464504], [-14.58745886755563], [47.33664549969497]]"
1259,pt_no1259,"[[-66.23891168047706], [-41.99324340308511], [39.49267421565938]]"
1260,pt_no1260,"[[-64.7145410876949], [-41.99324340308511], [31.46009462869736]]"
1261,pt_no1261,"[[-75.32900530478489], [-41.9932434030851], [32.19034488711404]]"
1262,pt_no1262,"[[-61.345434511352], [-30.59209773653401], [35.36056773937193]]"
1263,pt_no1263,"[[41.77139672257383], [48.00675659691487], [-113.6982993450446]]"
1264,pt_no1264,"[[36.56573582510253], [36.68369325452629], [-123.5]]"
1265,pt_no1265,"[[-36.5481206044507], [48.00675659691488], [-84.32654956018095]]"
1266,pt_no1266,"[[-48.31081061246439], [12.57545620179721], [15.8]]"
1267,pt_no1267,"[[3.766658656226085], [48.00675659691488], [102.1890806797526]]"
1268,pt_no1268,"[[6.689189387535691], [48.00675659691488], [113.5]]"
1269,pt_no1269,"[[-10.78979802530902], [48.00675659691488], [78.39490578483338]]"
1270,pt_no1270,"[[-5.235609305128483], [48.00675659691488], [87.55793962897539]]"
1271,pt_no1271,"[[-10.81767419339669], [35.83704485438508], [81.18576133086356]]"
1272,pt_no1272,"[[-88.31081061246428], [10.10242451908029], [-33.3956185480626]]"
1273,pt_no1273,"[[-0.7857789542395395], [27.61459370548814], [26.59999999999999]]"
1274,pt_no1274,"[[16.68918938753561], [3.00675659691484], [25.79999999999999]]"
1275,pt_no1275,"[[34.98901462662207], [-5.902463021598797], [31.81393950384415]]"
1276,pt_no1276,"[[32.48859258086306], [10.18301758086832], [22.45164943894981]]"
1277,pt_no1277,"[[-26.19961351497848], [7.976354141057037], [25.79999999999999]]"
1278,pt_no1278,"[[-75.49802233826401], [-41.9932434030851], [-28.54774219090244]]"
1279,pt_no1279,"[[-63.53638932314114], [-41.99324340308511], [-28.47812754734608]]"
1280,pt_no1280,"[[-53.31081061246439], [18.00675659691497], [26.6]]"
1281,pt_no1281,"[[-68.68333913827888], [-41.99324340308511], [-34.90079244493539]]"
1282,pt_no1282,"[[-16.64842317275865], [37.98481032599821], [5.799999999999995]]"
1283,pt_no1283,"[[-16.64842317275864], [37.98481032599827], [-14.99999999999993]]"
1284,pt_no1284,"[[4.232688644837275], [-41.99324340308512], [46.53537459773722]]"
1285,pt_no1285,"[[51.68918938753572], [-10.10484875687841], [-16.413635453702]]"
1286,pt_no1286,"[[51.68918938753573], [3.181165901979007], [-15.25820021136181]]"
1287,pt_no1287,"[[-3.523345035950292], [9.503237343718087], [40.16924947912101]]"
