,pt_no,coordinate
336,pt_no336,"[[-38.4368154572737], [38.13293181422835], [-15.79999999999992]]"
337,pt_no337,"[[-48.31081061246439], [40.20063414793526], [-29.37142857142854]]"
338,pt_no338,"[[-38.23670954346536], [48.00675659691489], [-25.79999999999994]]"
339,pt_no339,"[[-37.59838798192153], [37.52203459594791], [-35.79999999999995]]"
340,pt_no340,"[[-75.315789778278], [48.0067565969149], [-4.219676808854349]]"
341,pt_no341,"[[-77.44473619035236], [48.0067565969149], [9.546010900503436]]"
342,pt_no342,"[[-88.31081061246428], [48.0067565969149], [2.900000000000006]]"
343,pt_no343,"[[21.01931640645779], [-41.99324340308512], [5.400000000000075]]"
344,pt_no344,"[[16.68918938753561], [-41.99324340308504], [5.799999999999989]]"
345,pt_no345,"[[22.45091467528665], [-41.99324340308512], [11.11480522618894]]"
346,pt_no346,"[[24.2073296889092], [-32.98289932924197], [3.889146641560338]]"
347,pt_no347,"[[-26.19961351497849], [7.976354141057026], [5.799999999999996]]"
348,pt_no348,"[[-28.01005542398156], [11.76540061083602], [5.799999999999997]]"
349,pt_no349,"[[-31.22759205352775], [6.099848727630569], [5.799999999999997]]"
350,pt_no350,"[[-25.02776913058266], [6.475300301370556], [12.44271394576605]]"
351,pt_no351,"[[-88.3108106124643], [-14.39874251578905], [18.86974027283509]]"
352,pt_no352,"[[15.4395535700203], [-0.3558346709013112], [-71.02011366645266]]"
353,pt_no353,"[[14.43900784497612], [1.704429717606679], [-89.70650847626544]]"
354,pt_no354,"[[23.51468369849737], [-13.37147917159892], [-86.7417499361794]]"
355,pt_no355,"[[7.25221626330071], [-12.65221529584961], [-84.19980670841124]]"
356,pt_no356,"[[-88.31081061246428], [24.68547011981639], [80.85494636650478]]"
357,pt_no357,"[[-88.31081061246428], [22.3239290413533], [71.06250461429113]]"
358,pt_no358,"[[-88.31081061246428], [34.80562358025627], [72.26347563680932]]"
359,pt_no359,"[[-72.99472612814303], [32.27927341054924], [80.8756085774176]]"
360,pt_no360,"[[11.68918938753561], [-17.76650874409708], [-25.79999999999999]]"
361,pt_no361,"[[-28.85411297805543], [33.98882828511158], [92.73440340029813]]"
362,pt_no362,"[[-40.8460528622548], [34.40098602066701], [99.87459276244533]]"
363,pt_no363,"[[-32.06973352067286], [-9.144713680434819], [-108.230613062]]"
364,pt_no364,"[[-53.75691552421439], [5.262815367610578], [-65.60544571470182]]"
365,pt_no365,"[[51.68918938753574], [48.00675659691487], [34.5]]"
366,pt_no366,"[[38.73123606052037], [48.00675659691487], [32.9922344833663]]"
367,pt_no367,"[[51.68918938753573], [34.12276641869813], [42.37893954359626]]"
368,pt_no368,"[[-0.5975238720100258], [1.243309276939807], [-80.1080296333394]]"
369,pt_no369,"[[-8.612063556893357], [-9.457310041574356], [-89.11015698435352]]"
370,pt_no370,"[[-88.3108106124643], [-28.16392204065962], [10.85112237749806]]"
371,pt_no371,"[[-76.74358383195721], [-41.9932434030851], [2.783935971539961]]"
372,pt_no372,"[[-88.3108106124643], [-41.9932434030851], [2.900000000000006]]"
373,pt_no373,"[[-88.3108106124643], [-28.11901780802657], [-4.921260419712866]]"
374,pt_no374,"[[-11.82139448471674], [23.89799557335336], [-36.59999999999996]]"
375,pt_no375,"[[-13.42060782631295], [31.60077405856912], [-54.50744618869402]]"
376,pt_no376,"[[-4.329827000632543], [36.53737091667116], [-36.59999999999997]]"
377,pt_no377,"[[-4.504027421636048], [18.09225920203209], [-50.43255791959216]]"
378,pt_no378,"[[-33.64673075365433], [-2.436612008909164], [-4.999999999999969]]"
379,pt_no379,"[[-36.91072842381403], [7.658079535919103], [-6.108482203956681]]"
380,pt_no380,"[[-26.63686908954148], [5.011517132419797], [-4.99999999999997]]"
381,pt_no381,"[[-44.05197481212214], [-13.30417955233868], [26.59999999999999]]"
382,pt_no382,"[[-53.31081061246439], [-11.99324340308496], [26.6]]"
383,pt_no383,"[[-44.79510740468527], [-21.05370385877705], [26.59999999999999]]"
384,pt_no384,"[[-45.99337824681158], [-17.02840380201226], [40.91746787191251]]"
385,pt_no385,"[[-41.03641213886088], [-5.258460926738287], [-123.5]]"
386,pt_no386,"[[16.68918938753561], [18.00675659691496], [26.59999999999999]]"
387,pt_no387,"[[16.68918938753561], [3.006756596914997], [26.59999999999999]]"
388,pt_no388,"[[21.56158877735376], [14.65412980082771], [39.68949876570032]]"
389,pt_no389,"[[-88.3108106124643], [-11.9932434030851], [-123.5]]"
390,pt_no390,"[[-88.31081061246428], [-4.856209454646091], [-111.4886805492198]]"
391,pt_no391,"[[-23.71728232908894], [13.99415193350217], [-14.99999999999993]]"
392,pt_no392,"[[-19.13139744530082], [11.60198241894124], [-10.76793349116413]]"
393,pt_no393,"[[51.68918938753573], [34.20349569530583], [-5.065767975732598]]"
394,pt_no394,"[[40.12080594408842], [48.00675659691487], [-12.7832502659724]]"
395,pt_no395,"[[51.68918938753574], [48.00675659691487], [-12.90000000000001]]"
396,pt_no396,"[[-68.43401403176834], [48.00675659691489], [14.75583965625518]]"
397,pt_no397,"[[-32.24188064231875], [-5.835484530567264], [26.59999999999999]]"
398,pt_no398,"[[-25.01817539893185], [0.5628824716266612], [32.83664379127324]]"
399,pt_no399,"[[-4.683377925410225], [-41.99324340308512], [81.9836972362203]]"
400,pt_no400,"[[3.420282707311895], [-41.99324340308512], [73.69387254676916]]"
401,pt_no401,"[[-28.31081061246432], [18.00675659691488], [110.5]]"
402,pt_no402,"[[-31.50075070702049], [14.42047896982123], [93.88470813254959]]"
403,pt_no403,"[[-41.3011916692309], [10.50675659691488], [113.5]]"
404,pt_no404,"[[-46.46404910587527], [14.13536550189144], [98.99806528355293]]"
405,pt_no405,"[[-14.70693514085472], [9.742291553385344], [-14.99999999999993]]"
406,pt_no406,"[[-17.42072687663914], [11.9064682456424], [-14.99999999999993]]"
407,pt_no407,"[[-18.31081061246439], [8.006756596915109], [-13.47541957363415]]"
408,pt_no408,"[[-69.58964004452366], [48.00675659691489], [38.37555331563767]]"
409,pt_no409,"[[-78.40032190285856], [48.0067565969149], [40.99576246276723]]"
410,pt_no410,"[[-71.77394987788287], [30.49958121256923], [34.67902190810193]]"
411,pt_no411,"[[-88.3108106124643], [-41.9932434030851], [18.70000000000002]]"
412,pt_no412,"[[-76.92238159086094], [-41.9932434030851], [19.33117029866665]]"
413,pt_no413,"[[51.68918938753573], [6.69917766993413], [-21.08542965418098]]"
414,pt_no414,"[[51.68918938753573], [20.44279051415906], [-13.06404428675637]]"
415,pt_no415,"[[51.68918938753573], [20.4060255524888], [-28.87335139360823]]"
416,pt_no416,"[[34.03713083388283], [15.51096963390397], [-14.14495338879963]]"
417,pt_no417,"[[-36.8920159241511], [-25.6576062594546], [4.999999999999998]]"
418,pt_no418,"[[36.91525643642152], [12.15441869845509], [-61.56631250245527]]"
419,pt_no419,"[[28.69769736352325], [-1.937410219171317], [-56.56538775199978]]"
420,pt_no420,"[[-37.26627220661804], [48.00675659691489], [-57.17894203284924]]"
421,pt_no421,"[[-25.79906627866247], [48.00675659691488], [-56.58905138481897]]"
422,pt_no422,"[[-32.05506432313299], [48.00675659691488], [-46.48741136260397]]"
423,pt_no423,"[[-31.64105406255956], [29.79904478188766], [-54.77704510071979]]"
424,pt_no424,"[[-41.40409504693573], [48.00675659691489], [-69.26981390201863]]"
425,pt_no425,"[[-32.44352985728431], [48.00675659691488], [-80.83042171863535]]"
426,pt_no426,"[[-28.00574392466902], [48.00675659691488], [-67.9522762654968]]"
427,pt_no427,"[[-39.21888146691371], [29.61798563049696], [-71.87198947541714]]"
428,pt_no428,"[[-77.33004849893113], [-31.01248128955195], [113.5]]"
429,pt_no429,"[[-88.3108106124643], [-31.30034738757903], [102.8376761773614]]"
430,pt_no430,"[[-88.3108106124643], [-19.08643818416247], [102.2510749576959]]"
431,pt_no431,"[[-71.1535967781751], [-24.16227974820239], [96.49363890857578]]"
432,pt_no432,"[[-10.53303283468652], [-41.99324340308512], [-123.5]]"
433,pt_no433,"[[-2.67862273918046], [-41.99324340308512], [-110.5875574844233]]"
434,pt_no434,"[[-3.214162565843402], [-32.04137505939055], [-123.5]]"
435,pt_no435,"[[-18.09805103940044], [-41.99324340308512], [-110.9979166632868]]"
436,pt_no436,"[[16.68918938753561], [18.00675659691472], [-15.00000000000001]]"
437,pt_no437,"[[16.68918938753561], [3.006756596914748], [-15.79999999999999]]"
438,pt_no438,"[[16.68918938753561], [18.0067565969148], [-15.79999999999998]]"
439,pt_no439,"[[16.68918938753561], [3.006756596914641], [-15.00000000000001]]"
440,pt_no440,"[[16.68918938753561], [33.00675659691483], [-35.79999999999998]]"
441,pt_no441,"[[16.68918938753561], [18.00675659691478], [-35.79999999999998]]"
442,pt_no442,"[[-23.71728232908892], [13.99415193350217], [4.999999999999996]]"
443,pt_no443,"[[-28.01005542398155], [11.76540061083601], [4.999999999999997]]"
444,pt_no444,"[[-63.26173473252562], [3.042691521357341], [113.5]]"
445,pt_no445,"[[-63.47254252797901], [-11.70565562063165], [113.5]]"
446,pt_no446,"[[-75.39120996448013], [-4.370648138893458], [113.5]]"
447,pt_no447,"[[-71.20882137733835], [-5.670078513080377], [96.27729846955206]]"
448,pt_no448,"[[-88.31081061246428], [9.924916604138971], [101.5643994999233]]"
449,pt_no449,"[[-88.31081061246428], [-4.776538058087098], [101.0234433530374]]"
450,pt_no450,"[[2.709635045384526], [-12.9596442554352], [-100.0338556628142]]"
451,pt_no451,"[[-12.51146613430251], [-23.71721416747769], [-105.6156080963493]]"
452,pt_no452,"[[-2.4573430369119], [-26.9796902140668], [-92.83412307875521]]"
453,pt_no453,"[[-14.70693514085472], [9.742291553385344], [26.59999999999999]]"
454,pt_no454,"[[-18.13822806176921], [8.76289015629206], [32.11169021671512]]"
455,pt_no455,"[[-19.03016092557264], [8.23875840066112], [28.46114521539683]]"
456,pt_no456,"[[1.541628838911869], [-3.297891342336719], [-14.99999999999994]]"
457,pt_no457,"[[-5.984319721678125], [0.5784160341685194], [-14.99999999999994]]"
458,pt_no458,"[[-7.420808043746785], [-7.757195181304695], [-14.99999999999994]]"
459,pt_no459,"[[-6.818313496452255], [0.1241808431684078], [-4.999999999999974]]"
460,pt_no460,"[[-7.420808043746803], [-7.757195181304724], [4.999999999999994]]"
461,pt_no461,"[[-5.984319721678132], [0.5784160341685123], [4.999999999999994]]"
462,pt_no462,"[[1.541628838911862], [-3.297891342336733], [4.999999999999993]]"
463,pt_no463,"[[16.6891893875356], [33.00675659691493], [-36.59999999999997]]"
464,pt_no464,"[[-26.89591759545593], [17.67606516555495], [25.79999999999999]]"
465,pt_no465,"[[-29.84431173239216], [23.75557537292728], [25.79999999999999]]"
466,pt_no466,"[[-22.69119146376896], [23.74763620004541], [25.79999999999999]]"
467,pt_no467,"[[-23.8633375659796], [16.77849067946606], [15.8]]"
468,pt_no468,"[[-3.927079811079864], [48.00675659691488], [-48.66372605577943]]"
469,pt_no469,"[[-13.51733250821103], [48.00675659691488], [-62.63997066115493]]"
470,pt_no470,"[[2.754136351677275], [48.00675659691488], [-61.96730218087566]]"
471,pt_no471,"[[-73.62966411546489], [-5.740403317264763], [-89.59853646694845]]"
472,pt_no472,"[[-14.70693514085472], [9.742291553385343], [-15.79999999999993]]"
473,pt_no473,"[[-14.70693514085472], [6.271221640444877], [-15.79999999999993]]"
474,pt_no474,"[[-18.31081061246439], [8.006756596915112], [-18.07919105770045]]"
475,pt_no475,"[[39.39154353457566], [10.82517287146408], [-123.5]]"
476,pt_no476,"[[41.2006777170038], [48.00675659691487], [-112.9715793262757]]"
477,pt_no477,"[[38.19631389161611], [48.00675659691487], [-99.930366682649]]"
478,pt_no478,"[[28.29506208635129], [48.00675659691488], [-110.2275299487293]]"
479,pt_no479,"[[34.04572396700057], [28.29091295568568], [-105.8998399716765]]"
480,pt_no480,"[[-57.73961265223593], [-41.99324340308511], [-84.44704401198581]]"
481,pt_no481,"[[-53.5498332587517], [-41.99324340308511], [-71.27809158531575]]"
482,pt_no482,"[[-44.13436148282923], [-41.99324340308511], [-81.84182980618512]]"
483,pt_no483,"[[-52.7320034804135], [-25.87843311281685], [-86.67640514849491]]"
484,pt_no484,"[[-88.31081061246428], [-0.7572609096061527], [26.87000680755463]]"
485,pt_no485,"[[-72.59266641265286], [-6.560968958953576], [32.77449865423856]]"
486,pt_no486,"[[4.773714217270552], [26.62387160384481], [-36.59999999999997]]"
487,pt_no487,"[[14.40760338944573], [30.83553125302105], [-54.63189247717028]]"
488,pt_no488,"[[-26.15723023579839], [-5.126750881275555], [-123.5]]"
489,pt_no489,"[[-33.93220173059061], [7.708779377060708], [-123.5]]"
490,pt_no490,"[[16.68918938753561], [-19.49324340308547], [-5.000000000000011]]"
491,pt_no491,"[[16.68918938753561], [-11.99324340308543], [4.999999999999988]]"
492,pt_no492,"[[16.68918938753561], [-26.99324340308551], [4.999999999999988]]"
493,pt_no493,"[[35.67833583266896], [-22.09541373481443], [1.170192742532783]]"
494,pt_no494,"[[51.68918938753571], [-41.99324340308513], [50.3]]"
495,pt_no495,"[[51.68918938753571], [-33.10026453803789], [42.39999999999999]]"
496,pt_no496,"[[38.94617278899173], [-41.99324340308513], [59.58894250418682]]"
497,pt_no497,"[[-12.67453153928423], [17.56321871710187], [26.59999999999999]]"
498,pt_no498,"[[-12.31326439544965], [10.02700473872486], [32.0517029112893]]"
499,pt_no499,"[[-6.841256120506994], [15.32107900031601], [26.59999999999999]]"
500,pt_no500,"[[-10.81780428839267], [19.84918139059557], [35.36975543801812]]"
501,pt_no501,"[[-64.78169088765536], [-27.99455435527914], [-123.5]]"
502,pt_no502,"[[-66.24349594122624], [-13.541889423945], [-123.5]]"
503,pt_no503,"[[-76.38662769654495], [48.0067565969149], [-53.22663201279159]]"
504,pt_no504,"[[-63.21141764794397], [48.00675659691489], [-59.24419305390497]]"
505,pt_no505,"[[-67.5998696113275], [48.00675659691489], [-43.92882006391507]]"
506,pt_no506,"[[-67.51637421249913], [28.94236273415769], [-50.16646444889828]]"
507,pt_no507,"[[37.84087668232664], [48.00675659691487], [88.73066415804442]]"
508,pt_no508,"[[34.14875693361829], [31.800823486215], [80.02706641285737]]"
509,pt_no509,"[[51.68918938753572], [33.31039167599583], [89.81563771905523]]"
510,pt_no510,"[[35.69256759172891], [32.13772890195061], [97.40891981230982]]"
511,pt_no511,"[[-21.31988803478185], [1.737729845173894], [-1.02899156632951]]"
512,pt_no512,"[[-21.15438463275158], [5.372056057432673], [-4.999999999999969]]"
513,pt_no513,"[[-26.82765369541049], [5.11407197437901], [0.4270088704237249]]"
514,pt_no514,"[[-23.90879693425316], [10.70260472592029], [-14.99999999999993]]"
515,pt_no515,"[[-24.18267895720549], [10.45994117051597], [26.59999999999999]]"
516,pt_no516,"[[-28.34841340498026], [12.30189975023027], [26.59999999999999]]"
517,pt_no517,"[[-44.3792633821149], [38.60832852070096], [26.59999999999999]]"
518,pt_no518,"[[-56.41759713312788], [48.00675659691489], [33.00834076544449]]"
519,pt_no519,"[[-53.31081061246439], [33.00675659691493], [26.6]]"
520,pt_no520,"[[0.9518482574519922], [5.095996395421494], [-15.79999999999994]]"
521,pt_no521,"[[-5.984319721678125], [0.5784160341685478], [-15.79999999999994]]"
522,pt_no522,"[[-29.84431173239218], [23.75557537292727], [5.799999999999997]]"
523,pt_no523,"[[-26.89591759545595], [17.67606516555495], [5.799999999999996]]"
524,pt_no524,"[[-22.69119146376897], [23.7476362000454], [5.799999999999996]]"
525,pt_no525,"[[-21.31988803478184], [1.737729845173897], [-8.971008433670432]]"
526,pt_no526,"[[-18.47373217644056], [7.292950585981018], [-9.257803775673937]]"
527,pt_no527,"[[-22.33130380285875], [6.07058912133268], [-11.02950877711734]]"
528,pt_no528,"[[-41.64414394579762], [-41.99324340308511], [-123.5]]"
529,pt_no529,"[[-33.45469573298779], [-32.00195520092734], [-123.5]]"
530,pt_no530,"[[0.9518482574519709], [5.095996395421587], [25.79999999999999]]"
531,pt_no531,"[[-1.00753726290765], [8.900926460245158], [15.79999999999999]]"
532,pt_no532,"[[0.9518482574519709], [5.09599639542159], [5.799999999999993]]"
533,pt_no533,"[[6.569537235918894], [37.05180317473884], [26.59999999999999]]"
534,pt_no534,"[[7.835649371190364], [23.04303326605856], [26.59999999999999]]"
535,pt_no535,"[[16.68918938753561], [33.00675659691493], [26.59999999999999]]"
536,pt_no536,"[[7.180332882278213], [25.75766362870905], [42.46440860172586]]"
537,pt_no537,"[[-11.06240643992479], [11.75308351520934], [5.799999999999994]]"
538,pt_no538,"[[-11.86131352079525], [7.674903552950379], [5.799999999999994]]"
539,pt_no539,"[[-6.640977296114043], [7.212753661505616], [5.799999999999994]]"
540,pt_no540,"[[-13.06147973846341], [9.842141466860815], [12.58075174896257]]"
541,pt_no541,"[[-44.29082414555108], [11.72396096455834], [26.59999999999999]]"
542,pt_no542,"[[-53.31081061246439], [18.00675659691497], [26.6]]"
543,pt_no543,"[[-53.31081061246439], [3.006756596914997], [26.6]]"
544,pt_no544,"[[-47.25974913875352], [13.27773748151269], [41.70967340162545]]"
545,pt_no545,"[[-23.01475164569758], [-8.853980177226205], [-14.99999999999994]]"
546,pt_no546,"[[40.38468627981636], [-41.99324340308513], [-68.44668911816859]]"
547,pt_no547,"[[24.5995030906748], [-41.99324340308512], [-78.4688366036552]]"
548,pt_no548,"[[26.94649596606509], [-41.99324340308512], [-63.07644964656041]]"
549,pt_no549,"[[-31.22759205352776], [6.099848727630558], [-14.99999999999993]]"
550,pt_no550,"[[13.39848837834565], [48.00675659691488], [77.1386413692072]]"
551,pt_no551,"[[26.57854499818723], [48.00675659691488], [76.29251960178833]]"
552,pt_no552,"[[21.68918938753569], [48.00675659691488], [88.60684314138207]]"
553,pt_no553,"[[16.18585163676593], [30.36197272724666], [83.05212152138301]]"
554,pt_no554,"[[-11.86131352079524], [7.674903552950379], [4.999999999999995]]"
555,pt_no555,"[[-14.70693514085472], [9.742291553385343], [4.999999999999995]]"
556,pt_no556,"[[-11.06240643992479], [11.75308351520934], [4.999999999999995]]"
557,pt_no557,"[[-14.84668115027586], [12.35063754702837], [-0.6498867085413806]]"
558,pt_no558,"[[-11.86131352079524], [7.674903552950383], [-14.99999999999993]]"
559,pt_no559,"[[-11.06240643992479], [11.75308351520934], [-14.99999999999993]]"
560,pt_no560,"[[-14.84668115027585], [12.35063754702837], [-9.350113291458555]]"
561,pt_no561,"[[16.68918938753561], [25.50675659691481], [-25.79999999999996]]"
562,pt_no562,"[[-17.15290172262939], [0.06888350385692377], [26.59999999999999]]"
563,pt_no563,"[[-22.87732272834], [1.219087303833469], [-14.99999999999994]]"
564,pt_no564,"[[-20.80476981989933], [4.879430667042991], [-14.99999999999993]]"
565,pt_no565,"[[-15.66767210057012], [23.2893710081742], [15.8]]"
566,pt_no566,"[[-26.01264537243301], [27.89761000692599], [15.8]]"
567,pt_no567,"[[51.68918938753573], [6.597164841385116], [-5.291471389362613]]"
568,pt_no568,"[[51.68918938753572], [-6.960239609234947], [-13.30095326351179]]"
569,pt_no569,"[[51.68918938753572], [-6.414501511516789], [2.500602647487014]]"
570,pt_no570,"[[35.37803670788544], [-5.041427337949267], [-11.66255326340934]]"
571,pt_no571,"[[39.68650896407065], [48.00675659691487], [41.70359296828506]]"
