,pt_no,coordinate
1223,pt_no1223,"[[11.68918938753561], [22.99475116173056], [-16.31678909948058]]"
1224,pt_no1224,"[[11.68918938753561], [20.50675659691473], [-20.66987298107791]]"
1225,pt_no1225,"[[-32.3486436865077], [-9.326347988763331], [-24.99999999999994]]"
1226,pt_no1226,"[[-34.29268893698911], [-5.400326986973525], [-24.99999999999993]]"
1227,pt_no1227,"[[-31.14218656608373], [-6.336039479331687], [-20.67916617475676]]"
1228,pt_no1228,"[[-25.99490425559283], [-32.79330820121275], [15.79999999999999]]"
1229,pt_no1229,"[[-30.89745460721774], [-36.99324340308519], [11.70335800942384]]"
1230,pt_no1230,"[[-28.31081061246439], [-36.99324340308519], [15.79999999999999]]"
1231,pt_no1231,"[[-7.375588399173697], [-2.010409588037897], [-35.76334748963205]]"
1232,pt_no1232,"[[-9.729781961691431], [-0.8365878743288444], [-31.10950593758949]]"
1233,pt_no1233,"[[-32.57465090043009], [-17.82108311779766], [29.96128803027789]]"
1234,pt_no1234,"[[-21.11664286829988], [-32.976021930481], [-5.000000000000004]]"
1235,pt_no1235,"[[-25.93242527023876], [-32.75942103753842], [-5.000000000000004]]"
1236,pt_no1236,"[[7.870316848948242], [-9.898718825786176], [-4.200000000000008]]"
1237,pt_no1237,"[[11.68918938753561], [-11.99324340308517], [-4.200000000000012]]"
1238,pt_no1238,"[[11.68918938753561], [-14.49324340308516], [0.0879520645827796]]"
1239,pt_no1239,"[[8.690954769972311], [-14.49324340308514], [-4.200000000000008]]"
1240,pt_no1240,"[[16.68918938753561], [-11.99324340308542], [-25.00000000000001]]"
1241,pt_no1241,"[[25.34944342537998], [-41.99324340308512], [-25.39999999999978]]"
1242,pt_no1242,"[[51.68918938753572], [-16.33724081597115], [-19.81250000000028]]"
1243,pt_no1243,"[[16.68918938753561], [-26.9932434030855], [-15.00000000000001]]"
1244,pt_no1244,"[[-1.393115023311466], [29.10537793432988], [9.013329211177384]]"
1245,pt_no1245,"[[-4.605170211682503], [32.71899511975665], [6.74268581806249]]"
1246,pt_no1246,"[[-2.105556242116089], [29.39621071720135], [2.096809409227512]]"
1247,pt_no1247,"[[-47.80356252390638], [37.96286508367528], [24.25327215793141]]"
1248,pt_no1248,"[[-21.50632529701523], [43.25675219100683], [-45.79999999999996]]"
1249,pt_no1249,"[[-18.28457155435655], [39.88975257085588], [-45.79999999999996]]"
1250,pt_no1250,"[[-15.81081061246439], [43.67662957799269], [-45.79999999999996]]"
1251,pt_no1251,"[[-17.71848789305832], [39.42651153165387], [-40.77889703508462]]"
1252,pt_no1252,"[[-38.9462430316963], [-3.736866824661754], [5.311239221065772]]"
1253,pt_no1253,"[[-33.79202579421997], [-4.315763878151246], [5.773014849781703]]"
1254,pt_no1254,"[[-38.07827341972509], [-8.302692478753142], [5.607478585476257]]"
1255,pt_no1255,"[[-29.96884182624289], [-17.54998740535179], [-4.200000000000003]]"
1256,pt_no1256,"[[-28.71850563851975], [-21.73361036225208], [-4.200000000000003]]"
1257,pt_no1257,"[[-25.61351626751727], [-18.66960733263066], [-4.200000000000004]]"
1258,pt_no1258,"[[-26.83099591645651], [-17.4911870039479], [1.0042026204921]]"
1259,pt_no1259,"[[-5.772676142027818], [24.32115179895084], [-5.000000000000006]]"
1260,pt_no1260,"[[-4.330153857029323], [28.56600057673257], [-5.000000000000006]]"
1261,pt_no1261,"[[-1.000353162352969], [24.93905609920365], [-5.000000000000007]]"
1262,pt_no1262,"[[-4.164960058386015], [24.8023905277708], [-11.02623926992378]]"
1263,pt_no1263,"[[-43.38109934444731], [-1.203415517386094], [-9.454602922027673]]"
1264,pt_no1264,"[[-25.79517782612511], [4.81956649998293], [11.96906446371291]]"
1265,pt_no1265,"[[-5.590615931916776], [-32.02975525339286], [-45.79999999999996]]"
1266,pt_no1266,"[[-5.810810612464394], [-36.99324340308539], [-41.4698729810778]]"
1267,pt_no1267,"[[-2.982941250992861], [-30.22550086907995], [-39.20258750664162]]"
1268,pt_no1268,"[[-8.733307594644659], [-31.40287178109455], [-40.44709108463373]]"
1269,pt_no1269,"[[-25.93242527023876], [-32.7594210375384], [-24.99999999999994]]"
1270,pt_no1270,"[[-23.79565595620252], [-27.86042154813956], [-24.99999999999994]]"
1271,pt_no1271,"[[-28.40859854157111], [-28.75149317120888], [-24.99999999999994]]"
1272,pt_no1272,"[[-27.03453772005221], [-26.9842987583195], [-19.98769526520662]]"
1273,pt_no1273,"[[25.34944342537999], [48.00675659691488], [-25.39999999999995]]"
1274,pt_no1274,"[[16.68918938753561], [18.00675659691472], [-25.00000000000001]]"
1275,pt_no1275,"[[51.68918938753573], [22.35075400980095], [-19.81250000000037]]"
1276,pt_no1276,"[[16.68918938753561], [33.00675659691478], [-15.00000000000001]]"
1277,pt_no1277,"[[-36.47836796551658], [-1.461933105424364], [-5.000000000000002]]"
1278,pt_no1278,"[[-40.53739717100969], [-1.202777303780337], [-5.000000000000002]]"
1279,pt_no1279,"[[-38.06988048696623], [2.343545874448303], [-5.000000000000002]]"
1280,pt_no1280,"[[-36.32546830336344], [2.264551241276334], [-8.993352164658884]]"
1281,pt_no1281,"[[-25.58126493328762], [6.46047365760662], [-17.41287285228947]]"
1282,pt_no1282,"[[-29.70795736396906], [3.455861024771867], [-19.66605974920449]]"
1283,pt_no1283,"[[-25.79214298813379], [4.81987230003626], [-21.16862484687384]]"
1284,pt_no1284,"[[-7.479962934054788], [28.31692364487763], [5.799986158520223]]"
1285,pt_no1285,"[[-20.80476981989933], [4.879430667042989], [-25.79999999999993]]"
1286,pt_no1286,"[[-17.42072687663913], [4.107044948187817], [-25.79999999999993]]"
1287,pt_no1287,"[[-18.31081061246439], [8.006756596915109], [-29.04665603935159]]"
1288,pt_no1288,"[[-17.79275718093258], [8.199110008121512], [-24.56804674731184]]"
1289,pt_no1289,"[[4.978753700518394], [-10.78792962105589], [24.15805907198749]]"
1290,pt_no1290,"[[-14.70693514085473], [6.271221640444857], [-4.200000000000006]]"
1291,pt_no1291,"[[-11.58463672667635], [4.480189883496774], [-4.200000000000006]]"
1292,pt_no1292,"[[-11.60358482641387], [8.035339228361416], [-4.200000000000006]]"
1293,pt_no1293,"[[-14.12838060745529], [8.006756596915091], [-0.4159626412436621]]"
1294,pt_no1294,"[[-28.13687093983147], [12.55147015760637], [9.237098816796113]]"
1295,pt_no1295,"[[-30.48625701556294], [16.91960927737343], [6.954153115619393]]"
1296,pt_no1296,"[[-38.80248285154627], [-15.08592784296189], [-24.99999999999994]]"
1297,pt_no1297,"[[-43.34894068341779], [-13.91948584170486], [-24.99999999999994]]"
1298,pt_no1298,"[[-40.85014039750466], [-17.95509568765708], [-24.99999999999994]]"
1299,pt_no1299,"[[-34.29048652681325], [-16.42012475998162], [15.79999999999999]]"
1300,pt_no1300,"[[-38.80799473145089], [-15.08621311349349], [15.8]]"
1301,pt_no1301,"[[7.359062368613397], [10.50675659691473], [-45.79999999999997]]"
1302,pt_no1302,"[[11.68918938753561], [5.506756596914741], [-42.74100648860993]]"
1303,pt_no1303,"[[-6.973992224627011], [1.442473729060471], [2.916919729581263]]"
1304,pt_no1304,"[[-7.974326856078685], [-4.180622976478007], [1.469711635544817]]"
1305,pt_no1305,"[[-8.775753382818037], [-2.622224954981724], [6.041523678711515]]"
1306,pt_no1306,"[[-33.25699526049463], [-24.47924807678194], [-20.05561356700635]]"
1307,pt_no1307,"[[-30.62871593565201], [-30.5500059775314], [-18.41554390508288]]"
1308,pt_no1308,"[[-27.39692770132645], [-22.81168735203251], [2.156007006087294]]"
1309,pt_no1309,"[[-24.30881851841158], [-23.03463526683451], [-4.200000000000004]]"
1310,pt_no1310,"[[-1.374302335224911], [2.257638410056906], [15.79999999999999]]"
1311,pt_no1311,"[[-5.012896592709309], [4.39914060457463], [15.79999999999999]]"
1312,pt_no1312,"[[-1.322268856364524], [6.378476007932235], [15.79999999999999]]"
1313,pt_no1313,"[[-0.1291039469500341], [5.438106045054096], [10.731207780114]]"
1314,pt_no1314,"[[6.72071437335174], [10.89712268627633], [16.59999999999999]]"
1315,pt_no1315,"[[4.401079824598849], [7.206866246748906], [16.59999999999999]]"
1316,pt_no1316,"[[4.491855796617989], [12.14185442468649], [21.44653754909406]]"
1317,pt_no1317,"[[4.837929740631171], [48.00675659691488], [39.52367039781758]]"
1318,pt_no1318,"[[9.796929524590343], [30.3935304885513], [34.10786070474919]]"
1319,pt_no1319,"[[15.14913226955041], [48.00675659691488], [41.39888689705005]]"
1320,pt_no1320,"[[12.62332611780614], [32.11202591823682], [50.07040377811574]]"
1321,pt_no1321,"[[-20.96143441358458], [36.03051220102249], [-4.200000000000005]]"
1322,pt_no1322,"[[-18.26298382666587], [32.67441086534692], [-4.200000000000005]]"
1323,pt_no1323,"[[-16.90760597842615], [36.92427245897407], [-4.200000000000005]]"
1324,pt_no1324,"[[-16.80574782059922], [34.91548699561375], [1.141729002845273]]"
1325,pt_no1325,"[[-33.7443296482877], [13.74443118959449], [-14.99999999999995]]"
1326,pt_no1326,"[[-31.81872094621497], [18.5757353093363], [-13.42599549777291]]"
1327,pt_no1327,"[[-36.83602983765126], [18.3805381271048], [-11.34862502240589]]"
1328,pt_no1328,"[[-33.28137663571525], [15.30829838672286], [-9.821652087463413]]"
1329,pt_no1329,"[[-1.951150177675405], [-29.11798968327295], [-45.79999999999997]]"
1330,pt_no1330,"[[-49.29996868304205], [-41.99324340308511], [-81.46488120724179]]"
1331,pt_no1331,"[[-41.13374679513721], [-41.99324340308511], [-102.1217850058166]]"
1332,pt_no1332,"[[-10.31342284319344], [48.00675659691488], [80.23218346139936]]"
1333,pt_no1333,"[[-9.386636382213137], [34.69947520249708], [72.96248613531006]]"
1334,pt_no1334,"[[-6.97399210630841], [1.442473916696921], [-17.88308037790586]]"
1335,pt_no1335,"[[-7.974326932287489], [-4.180622895181506], [-19.33028828490944]]"
1336,pt_no1336,"[[-8.775753243801939], [-2.622224846890102], [-14.75847630519817]]"
1337,pt_no1337,"[[-13.11120600385514], [-21.81857204041278], [-24.99999999999994]]"
1338,pt_no1338,"[[-22.31081061246439], [8.00675659691511], [-24.99999999999993]]"
1339,pt_no1339,"[[-20.80476981989933], [11.13408252678723], [-24.99999999999993]]"
1340,pt_no1340,"[[-23.14121181830848], [9.303286758891867], [-20.43770745389493]]"
1341,pt_no1341,"[[-19.69242858720202], [8.672108746437015], [-21.01375710742414]]"
1342,pt_no1342,"[[6.099937381000926], [23.49342154826608], [-20.76808205029591]]"
1343,pt_no1343,"[[-22.41062482693195], [17.04992972546105], [-25.79999999999993]]"
1344,pt_no1344,"[[-25.96914517231617], [19.42762757287182], [-25.79999999999993]]"
1345,pt_no1345,"[[-21.6928081423008], [20.70431881473701], [-25.79999999999993]]"
1346,pt_no1346,"[[-25.0305645486729], [19.67907780720705], [-31.34539192484213]]"
1347,pt_no1347,"[[-35.18755698321981], [23.70352478103915], [5.800117004910362]]"
1348,pt_no1348,"[[-34.94029209789507], [25.92679018514443], [10.74978546865141]]"
1349,pt_no1349,"[[-38.74108220815817], [21.46386372207363], [10.9522099601412]]"
1350,pt_no1350,"[[-11.9349682207095], [-26.35732493125886], [-25.79999999999994]]"
1351,pt_no1351,"[[-8.773776402767098], [-23.1154926432419], [-25.79999999999994]]"
1352,pt_no1352,"[[-11.8471474872131], [-21.83769741151004], [-30.90540901774915]]"
1353,pt_no1353,"[[11.68918938753561], [-33.05007835037773], [8.667827558466145]]"
1354,pt_no1354,"[[11.68918938753561], [-36.99324340308519], [5.799999999999988]]"
1355,pt_no1355,"[[7.462110351326317], [-36.99324340308519], [8.290558517600347]]"
1356,pt_no1356,"[[11.68918938753561], [-32.19684935209801], [3.750655893775217]]"
1357,pt_no1357,"[[32.7306917331473], [-18.80801637804578], [53.93926035186277]]"
1358,pt_no1358,"[[28.99090614706466], [1.563172079480811], [67.36915186950844]]"
1359,pt_no1359,"[[33.23864316867458], [48.00675659691488], [71.32660728597851]]"
1360,pt_no1360,"[[51.68918938753574], [48.00675659691487], [54.2499999999998]]"
1361,pt_no1361,"[[51.68918938753572], [25.06008505146153], [68.24133688600688]]"
1362,pt_no1362,"[[-25.88953634968585], [8.307883395373473], [-25.79999999999993]]"
1363,pt_no1363,"[[-22.31081061246439], [8.00675659691511], [-25.79999999999993]]"
1364,pt_no1364,"[[-9.446957002927515], [33.54433732993637], [-11.41650835025637]]"
1365,pt_no1365,"[[-15.37334021323445], [31.31827114361798], [-13.40625263395828]]"
1366,pt_no1366,"[[-13.09036263720854], [30.95051641764739], [-9.347855972466423]]"
1367,pt_no1367,"[[-37.55820441151119], [9.335920112581789], [-5.000000000000002]]"
1368,pt_no1368,"[[-35.46311346910717], [12.89038305454953], [-5.000000000000002]]"
1369,pt_no1369,"[[-33.66602482923066], [9.120475194387733], [-5.000000000000003]]"
1370,pt_no1370,"[[-36.63093676241419], [11.73779732597986], [-10.48334074939187]]"
1371,pt_no1371,"[[1.689189387535606], [-41.99324340308489], [16.59999999999999]]"
1372,pt_no1372,"[[-0.5333809253744732], [-37.44074966963929], [16.59999999999999]]"
1373,pt_no1373,"[[4.189189387535606], [-41.99324340308512], [20.94783425626586]]"
1374,pt_no1374,"[[4.310378018929633], [-37.80317307281244], [16.59999999999999]]"
1375,pt_no1375,"[[11.68918938753561], [-33.33298936524105], [-42.13974596215567]]"
1376,pt_no1376,"[[7.470707865459715], [-36.99324340308539], [-38.10662432702593]]"
1377,pt_no1377,"[[11.68918938753561], [-32.19684935209821], [-37.84934410622476]]"
1378,pt_no1378,"[[5.389166978529818], [-30.68872321399402], [-39.58135171322432]]"
1379,pt_no1379,"[[-40.10974181934273], [18.48360379555064], [-5.000000000000002]]"
1380,pt_no1380,"[[-35.27446372216228], [20.40775348424809], [-5.000000000000002]]"
1381,pt_no1381,"[[-36.65614351439724], [16.36876327401366], [-5.000000000000002]]"
1382,pt_no1382,"[[-33.31022208895314], [48.00675659691488], [-37.35427562434543]]"
1383,pt_no1383,"[[-30.81081061246438], [48.00675659691488], [-41.46987298107776]]"
1384,pt_no1384,"[[-0.6909095586601253], [-6.194878606747843], [-19.59508872304859]]"
1385,pt_no1385,"[[-36.65614351439717], [16.36876327401377], [-24.99999999999993]]"
1386,pt_no1386,"[[-34.45362940253548], [18.72581265527869], [-18.41447474885115]]"
1387,pt_no1387,"[[-35.27446372216221], [20.4077534842482], [-24.99999999999993]]"
1388,pt_no1388,"[[-38.42782441087422], [20.43468664837109], [-20.79015746352656]]"
1389,pt_no1389,"[[-9.843550796834329], [35.18981746944803], [-5.000000000000005]]"
1390,pt_no1390,"[[7.647299890520284], [-29.12982856510698], [21.67322438229775]]"
1391,pt_no1391,"[[-15.99601594130649], [22.89652947461558], [-14.99999999999998]]"
1392,pt_no1392,"[[-15.74251802825784], [27.91904896531602], [-18.87297466282178]]"
1393,pt_no1393,"[[-18.54412571015354], [26.60913757879322], [-15.55364212610608]]"
1394,pt_no1394,"[[-39.47079784850887], [-27.81695824733416], [-25.79999999999994]]"
1395,pt_no1395,"[[-44.08441169258709], [-29.47984655826946], [-25.79999999999994]]"
1396,pt_no1396,"[[-42.10353507764], [-25.72796223979413], [-32.44761036679974]]"
1397,pt_no1397,"[[-42.81885470707169], [-31.52350519390367], [-31.25403120747894]]"
1398,pt_no1398,"[[4.102216029512621], [-0.8214000120929472], [9.390801765108574]]"
1399,pt_no1399,"[[-1.908340441461964], [0.5258704733733741], [9.891653183062829]]"
1400,pt_no1400,"[[-10.88411336479058], [2.786403735581861], [-39.3996782236708]]"
1401,pt_no1401,"[[-4.721337416373241], [0.5351230193330379], [-40.41655650205386]]"
1402,pt_no1402,"[[-7.525437331380268], [6.576216321045393], [-40.94303107349857]]"
1403,pt_no1403,"[[-20.76327742247091], [12.38903011101353], [4.460478310643654]]"
1404,pt_no1404,"[[-18.04804409433344], [16.28992704465726], [2.357208463555879]]"
1405,pt_no1405,"[[-16.53030830154079], [12.83217822400492], [4.837776630610172]]"
1406,pt_no1406,"[[-3.658966918853853], [3.006756596914997], [-46.59999999999997]]"
1407,pt_no1407,"[[-18.39746340314686], [-21.83993530944596], [-46.59999999999996]]"
1408,pt_no1408,"[[-6.240018987801568], [-21.39871522324176], [-69.45178754880013]]"
1409,pt_no1409,"[[-5.738263847894634], [-19.53703129259205], [-4.200000000000006]]"
1410,pt_no1410,"[[-7.125996268342963], [-15.29480311820362], [-4.200000000000006]]"
1411,pt_no1411,"[[-5.340499315881916], [-17.05881916401806], [1.940803229246425]]"
1412,pt_no1412,"[[-23.41577676340576], [-31.74348167263733], [-19.13374804425772]]"
1413,pt_no1413,"[[0.9563561681927659], [-32.40337766882801], [-30.5402064141567]]"
1414,pt_no1414,"[[11.68918938753561], [-14.49324340308543], [-9.294817754824116]]"
1415,pt_no1415,"[[8.690954769972357], [-14.49324340308546], [-5.000000000000008]]"
1416,pt_no1416,"[[11.68918938753561], [-11.99324340308546], [-5.000000000000011]]"
1417,pt_no1417,"[[7.870348926121672], [-9.898567633485932], [-5.000000000000008]]"
1418,pt_no1418,"[[-39.69349937238444], [27.21139945742599], [15.8]]"
1419,pt_no1419,"[[-44.07705728119183], [25.36996015399022], [15.8]]"
1420,pt_no1420,"[[6.402310117944697], [-15.88668092819015], [0.59246623529292]]"
1421,pt_no1421,"[[4.818912588560313], [-13.72510401686712], [-4.200000000000008]]"
1422,pt_no1422,"[[-19.4691258835049], [19.23024796484403], [-32.09671352955598]]"
1423,pt_no1423,"[[16.68918938753561], [-26.99324340308493], [16.59999999999999]]"
1424,pt_no1424,"[[16.68918938753561], [-31.99324340308492], [16.59999999999999]]"
1425,pt_no1425,"[[24.71638697736514], [-27.61404374399186], [33.39039818072384]]"
1426,pt_no1426,"[[-27.30805036403006], [-25.27958851991441], [-5.000000000000004]]"
1427,pt_no1427,"[[-40.46744096743042], [38.72397151772039], [-4.200000000000002]]"
1428,pt_no1428,"[[-41.57891333905138], [37.18789577847649], [2.49124565048418]]"
1429,pt_no1429,"[[-23.83283638957395], [10.67886375637498], [-24.99999999999993]]"
1430,pt_no1430,"[[3.211545614466907], [33.63699493213387], [-16.50622233199217]]"
1431,pt_no1431,"[[2.793742492160375], [40.31393302907605], [-12.62877231872027]]"
1432,pt_no1432,"[[0.6680223702354345], [-21.04130369944324], [-41.17632354064629]]"
1433,pt_no1433,"[[-17.99992148000897], [-4.493243403085209], [-45.79999999999996]]"
1434,pt_no1434,"[[-22.3300484990301], [-6.99324340310698], [-45.79999999999996]]"
1435,pt_no1435,"[[-17.50985243440309], [-6.650843463155563], [-40.93792831848959]]"
1436,pt_no1436,"[[-19.45034842785151], [-1.981030237945598], [-41.70346501335814]]"
1437,pt_no1437,"[[-20.80476981989935], [11.13408252678722], [15.79999999999999]]"
1438,pt_no1438,"[[-22.31081061246439], [8.00675659691511], [15.79999999999999]]"
1439,pt_no1439,"[[-23.83283638957397], [10.67886375637496], [15.79999999999999]]"
1440,pt_no1440,"[[-23.14121166846027], [9.303286844245036], [11.23770753913206]]"
1441,pt_no1441,"[[-25.79683536417407], [43.76329460041015], [-24.99999999999992]]"
1442,pt_no1442,"[[-20.27805900038217], [43.67960170451023], [-24.99999999999992]]"
1443,pt_no1443,"[[-23.31081061246439], [48.00675659691488], [-24.99999999999992]]"
1444,pt_no1444,"[[-22.69562546313178], [4.276659108943442], [4.368151199888615]]"
1445,pt_no1445,"[[-21.74703785711812], [4.726236106665056], [-0.4193662857177205]]"
1446,pt_no1446,"[[-23.88212384844509], [8.881265057985814], [2.228525294392273]]"
1447,pt_no1447,"[[-19.57493110324231], [5.863311718389669], [2.966588324767207]]"
