,pt_no,coordinate
1037,pt_no1037,"[[-88.31081061246428], [12.91728277970252], [36.0960467891704]]"
1038,pt_no1038,"[[-88.31081061246428], [22.79888541322555], [35.24800004373796]]"
1039,pt_no1039,"[[-79.51278758900149], [15.85010154442107], [32.08222723100905]]"
1040,pt_no1040,"[[-23.31081061246434], [9.96828082398137], [-36.59999999999996]]"
1041,pt_no1041,"[[-33.31081061246433], [9.968280823981381], [-36.59999999999995]]"
1042,pt_no1042,"[[-28.31081061246432], [18.62853486182575], [-36.59999999999996]]"
1043,pt_no1043,"[[-26.39906056201362], [13.50603950050686], [-51.54492826998118]]"
1044,pt_no1044,"[[3.619643895326291], [-22.63677285624679], [5.799999999999993]]"
1045,pt_no1045,"[[11.68918938753561], [-22.8265767364185], [13.97912881351968]]"
1046,pt_no1046,"[[11.68918938753561], [-13.38213229197405], [10.76721481178225]]"
1047,pt_no1047,"[[13.84122060325925], [30.33820518332055], [44.81744019400297]]"
1048,pt_no1048,"[[22.1839725226834], [37.07656967674683], [43.51284055605354]]"
1049,pt_no1049,"[[51.68918938753573], [3.035301192168021], [-11.85602529515094]]"
1050,pt_no1050,"[[51.68918938753573], [7.976188935253312], [-3.301378077521861]]"
1051,pt_no1051,"[[-34.92555062665171], [-41.99324340308512], [51.77686155284155]]"
1052,pt_no1052,"[[-13.62765860888356], [-0.7198890054073885], [-15.79999999999994]]"
1053,pt_no1053,"[[-88.31081061246428], [34.33924059448567], [-24.41776420403131]]"
1054,pt_no1054,"[[-76.02229851659312], [30.5833975059307], [-24.22645350956752]]"
1055,pt_no1055,"[[-88.31081061246428], [32.63762371836729], [-31.73887070946907]]"
1056,pt_no1056,"[[-78.31281860232767], [37.3039425232497], [-32.72961411795605]]"
1057,pt_no1057,"[[-40.13168179894468], [-13.38213229197404], [25.8]]"
1058,pt_no1058,"[[-35.03259066700598], [-12.02998084093486], [15.8539558280643]]"
1059,pt_no1059,"[[-48.31081061246439], [-13.38213229197405], [17.62087118648029]]"
1060,pt_no1060,"[[-38.13008782328999], [-4.723679122183913], [18.25231013111832]]"
1061,pt_no1061,"[[41.602559352924], [38.19723117368518], [15.09860303018004]]"
1062,pt_no1062,"[[40.57188816857272], [24.8133631214485], [19.18156351862472]]"
1063,pt_no1063,"[[34.67057642843862], [30.90276243394707], [11.04712867783536]]"
1064,pt_no1064,"[[42.86149645232496], [25.38717618704478], [8.880528381031148]]"
1065,pt_no1065,"[[-12.68448902038863], [17.33456774237778], [-58.07614593056739]]"
1066,pt_no1066,"[[-74.47930064763901], [-41.9932434030851], [-45.4956583283678]]"
1067,pt_no1067,"[[-88.3108106124643], [-34.62340429713373], [49.31249999999963]]"
1068,pt_no1068,"[[-88.3108106124643], [-41.9932434030851], [44.37499999999957]]"
1069,pt_no1069,"[[19.34761198229781], [30.20558447679826], [73.8388479486803]]"
1070,pt_no1070,"[[26.68893250093061], [25.62460722689205], [78.43891572010631]]"
1071,pt_no1071,"[[21.68918938753569], [-21.2752757058402], [113.5]]"
1072,pt_no1072,"[[31.68918938753572], [-21.27527570584013], [113.5]]"
1073,pt_no1073,"[[26.68918938753579], [-30.41417487518125], [113.5]]"
1074,pt_no1074,"[[25.38156186992948], [-30.92956853876471], [100.2101529232425]]"
1075,pt_no1075,"[[-65.97379430067548], [12.07903340416466], [-112.181049173623]]"
1076,pt_no1076,"[[-69.87708366942027], [8.219863478878247], [-102.5005595803247]]"
1077,pt_no1077,"[[-53.31081061246439], [-11.99324340308516], [5.799999999999997]]"
1078,pt_no1078,"[[-65.55674136949465], [-7.290288784454573], [11.57332948899907]]"
1079,pt_no1079,"[[-53.31081061246439], [-11.99324340308543], [4.999999999999998]]"
1080,pt_no1080,"[[-63.85887415731529], [-18.17090643378165], [9.564681440267545]]"
1081,pt_no1081,"[[-27.68828298105495], [-2.41402064532479], [-35.79999999999996]]"
1082,pt_no1082,"[[-34.85766630842487], [-5.779764832719398], [-26.32024234303711]]"
1083,pt_no1083,"[[-24.13188245410911], [-7.996011882933345], [-25.68209211418309]]"
1084,pt_no1084,"[[-26.43210764863785], [-2.425185002653002], [-22.10043889620595]]"
1085,pt_no1085,"[[-31.10764760818966], [-5.512368046830836], [84.73080216147532]]"
1086,pt_no1086,"[[-37.98582566723883], [-12.35077417667428], [87.46206821894805]]"
1087,pt_no1087,"[[-35.76700795932602], [-5.930858463842211], [97.94545125198051]]"
1088,pt_no1088,"[[-40.7581350305361], [-2.607377447135002], [89.27018982927574]]"
1089,pt_no1089,"[[16.68918938753561], [-26.99324340308549], [-3.660254037844295]]"
1090,pt_no1090,"[[16.68918938753561], [-21.99324340308547], [4.999999999999988]]"
1091,pt_no1091,"[[-31.10747379348425], [-9.774399665232337], [-15.79999999999994]]"
1092,pt_no1092,"[[-32.42383959034717], [-3.840070387244019], [-15.79999999999993]]"
1093,pt_no1093,"[[-14.70693514085473], [9.742291553385364], [4.999999999999995]]"
1094,pt_no1094,"[[-11.70090041793643], [8.006756596915139], [4.999999999999995]]"
1095,pt_no1095,"[[-14.70693514085471], [6.27122164044489], [4.999999999999995]]"
1096,pt_no1096,"[[-13.70492356654862], [8.006756596915132], [-0.8599043349780535]]"
1097,pt_no1097,"[[-32.54901305592395], [-28.91205618619275], [84.41995252049668]]"
1098,pt_no1098,"[[-23.12540360486845], [-32.15498492542005], [87.19730551248166]]"
1099,pt_no1099,"[[-25.17625757331331], [-24.65225795161827], [80.2024607968253]]"
1100,pt_no1100,"[[8.494484299105803], [-21.99324340308604], [-104.808846075285]]"
1101,pt_no1101,"[[3.995761920709812], [-13.55682710884884], [-99.49022864592648]]"
1102,pt_no1102,"[[15.06876093915358], [-19.52539123328668], [-96.61611259585146]]"
1103,pt_no1103,"[[14.26944914928792], [-9.13867781092842], [-99.571534136947]]"
1104,pt_no1104,"[[9.36868131184682], [40.6862485212261], [-36.59999999999997]]"
1105,pt_no1105,"[[11.68918938753559], [48.00675659691488], [-43.09519052838326]]"
1106,pt_no1106,"[[16.6891893875356], [38.00675659691491], [-36.59999999999997]]"
1107,pt_no1107,"[[-52.50485341877479], [6.935199604517578], [56.91791338012675]]"
1108,pt_no1108,"[[-57.75007661713023], [3.605890477395069], [65.62088059148626]]"
1109,pt_no1109,"[[-47.20316564224164], [3.241621839815621], [67.34375063706621]]"
1110,pt_no1110,"[[-48.67489522725753], [12.63993578592697], [64.20652613685569]]"
1111,pt_no1111,"[[-31.10747379348436], [-9.774399665232245], [25.79999999999999]]"
1112,pt_no1112,"[[-28.45232241499172], [-11.2658971148784], [18.46248653110321]]"
1113,pt_no1113,"[[-23.49575239474904], [48.00675659691488], [-74.18384025223905]]"
1114,pt_no1114,"[[-33.4078938111458], [48.00675659691488], [-75.40327800552954]]"
1115,pt_no1115,"[[-27.39677153515549], [48.00675659691488], [-83.37729583536887]]"
1116,pt_no1116,"[[-23.13617578757237], [37.85408645181169], [-79.76079689382244]]"
1117,pt_no1117,"[[51.68918938753572], [-25.28036803025712], [-12.61487355870287]]"
1118,pt_no1118,"[[51.68918938753572], [-33.44124254071384], [-9.937499999999687]]"
1119,pt_no1119,"[[41.2670244130805], [-32.21046687226738], [-15.1482941879566]]"
1120,pt_no1120,"[[7.382862848421562], [27.63278400628093], [-93.7161260505964]]"
1121,pt_no1121,"[[-88.31081061246428], [39.45475573454353], [78.93749999999972]]"
1122,pt_no1122,"[[-88.31081061246428], [27.92755166585832], [78.99745203540112]]"
1123,pt_no1123,"[[-88.31081061246428], [33.64659329375394], [70.39967852664486]]"
1124,pt_no1124,"[[-74.55038084819256], [33.30511394209509], [80.32310918526618]]"
1125,pt_no1125,"[[-53.66979446108667], [8.006756596914649], [-123.5]]"
1126,pt_no1126,"[[-74.675657960074], [48.0067565969149], [-53.04123945512857]]"
1127,pt_no1127,"[[-72.31116566784493], [35.63043147756433], [-46.43176508521707]]"
1128,pt_no1128,"[[-77.06498678472221], [48.0067565969149], [-45.33032195396562]]"
1129,pt_no1129,"[[15.86038208868569], [-21.89937542383851], [50.66417537219763]]"
1130,pt_no1130,"[[24.46524330836878], [-29.68124196169094], [45.30949719383914]]"
1131,pt_no1131,"[[28.03177776074883], [-18.62177615601409], [47.07430209585046]]"
1132,pt_no1132,"[[24.72748192201573], [-23.50683922853965], [55.33564904314857]]"
1133,pt_no1133,"[[-53.31081061246439], [-31.99324340308536], [-15.79999999999999]]"
1134,pt_no1134,"[[-53.31081061246439], [-26.99324340308536], [-27.13974596215569]]"
1135,pt_no1135,"[[-53.31081061246439], [-34.23333578048329], [-23.55990762260203]]"
1136,pt_no1136,"[[-62.79073015260913], [-22.18980191892493], [-17.80707912518635]]"
1137,pt_no1137,"[[-22.47984540869949], [15.0778691295192], [-80.36858485864829]]"
1138,pt_no1138,"[[-19.29435546046463], [15.72845843384001], [-90.32022932296871]]"
1139,pt_no1139,"[[-25.81351449318777], [24.33413555288427], [-87.49154573866892]]"
1140,pt_no1140,"[[-37.62264460232106], [11.48904186669946], [17.13690738466591]]"
1141,pt_no1141,"[[-29.0605438861722], [14.17366696717944], [11.91995144399922]]"
1142,pt_no1142,"[[-31.00982690666692], [18.35231825927622], [16.51672199062943]]"
1143,pt_no1143,"[[-31.91206600463974], [12.85774202571628], [20.14610436787151]]"
1144,pt_no1144,"[[-45.88172430250595], [21.87169465772282], [37.85288924409289]]"
1145,pt_no1145,"[[-57.47991428575605], [26.0382152057024], [44.75034568946766]]"
1146,pt_no1146,"[[-47.55172346679643], [30.13808615265234], [45.48895697320831]]"
1147,pt_no1147,"[[-53.4119456614166], [27.59362042937976], [36.19270415429732]]"
1148,pt_no1148,"[[-30.56093094380051], [15.73746044438398], [-15.79999999999993]]"
1149,pt_no1149,"[[-9.238002293125081], [-14.4450961686837], [61.02787780716691]]"
1150,pt_no1150,"[[-12.94457875302735], [-24.26897694597328], [67.61073172105588]]"
1151,pt_no1151,"[[-14.96896148757072], [-41.99324340308512], [61.30641725508021]]"
1152,pt_no1152,"[[-20.62066486166745], [-31.2883665519538], [63.14848759442999]]"
1153,pt_no1153,"[[-19.66951956454962], [-41.99324340308512], [68.20252316606687]]"
1154,pt_no1154,"[[-11.84151679461397], [-33.74487332705763], [63.66370243859512]]"
1155,pt_no1155,"[[-40.13168179894467], [24.39564548580369], [-15.79999999999993]]"
1156,pt_no1156,"[[-48.31081061246439], [24.3956454858037], [-20.76721481178223]]"
1157,pt_no1157,"[[-40.48281189694494], [33.23191476044506], [-15.79999999999992]]"
1158,pt_no1158,"[[-38.08468681847582], [25.49624818996951], [-25.9193985806675]]"
1159,pt_no1159,"[[-19.78165400231811], [1.56257065125461], [4.999999999999996]]"
1160,pt_no1160,"[[-23.41303532423745], [-1.839471877771068], [4.999999999999996]]"
1161,pt_no1161,"[[-22.72568197390311], [2.470683013788005], [4.999999999999996]]"
1162,pt_no1162,"[[-25.20684093336954], [0.1998922278769815], [-0.8227710167297513]]"
1163,pt_no1163,"[[-67.85088441214026], [-29.54235463497505], [-24.54412647513252]]"
1164,pt_no1164,"[[-57.35405311768655], [-41.99324340308511], [-19.02855997100074]]"
1165,pt_no1165,"[[-8.346113671688485], [-18.96773523653597], [-35.79999999999996]]"
1166,pt_no1166,"[[-13.23292854432417], [-10.6316110348598], [-35.79999999999996]]"
1167,pt_no1167,"[[-18.00898198391437], [-18.99777330846653], [-35.79999999999996]]"
1168,pt_no1168,"[[-15.16220312779398], [-12.1765791403167], [-24.97654031681089]]"
1169,pt_no1169,"[[-40.61302613342263], [-21.564366655842], [75.99284086689156]]"
1170,pt_no1170,"[[-46.42873090954946], [-28.54228597482918], [86.74894188430699]]"
1171,pt_no1171,"[[-39.12961134346949], [-21.83841740955988], [85.60949444846926]]"
1172,pt_no1172,"[[-49.47319109046533], [-20.86141951177132], [79.68455809652062]]"
1173,pt_no1173,"[[51.68918938753572], [-33.44124254071423], [-88.93749999999955]]"
1174,pt_no1174,"[[43.66650654709385], [-41.99324340308513], [-88.9374999999998]]"
1175,pt_no1175,"[[39.87383371922542], [-30.17788773477484], [-79.8213544943954]]"
1176,pt_no1176,"[[27.4434060065191], [3.029987754143463], [27.6530626932761]]"
1177,pt_no1177,"[[31.86932765415684], [-0.8596318973273398], [36.49279447704613]]"
1178,pt_no1178,"[[-70.55607445031526], [-24.33109184352446], [-9.692630812632936]]"
1179,pt_no1179,"[[-11.93113665373698], [4.934467542124676], [4.999999999999995]]"
1180,pt_no1180,"[[-24.77119502705632], [-19.74238597038484], [-54.87586453739098]]"
1181,pt_no1181,"[[-18.69696630635181], [-7.827587336111116], [-59.10657015575146]]"
1182,pt_no1182,"[[-15.2463869006202], [-12.17554003154889], [-49.12672725978886]]"
1183,pt_no1183,"[[-14.6722390701042], [-18.50144439920237], [-56.99203114942303]]"
1184,pt_no1184,"[[51.68918938753573], [32.90315678490563], [-97.57761382779495]]"
1185,pt_no1185,"[[51.68918938753573], [39.4547557345435], [-88.93749999999972]]"
1186,pt_no1186,"[[2.252523136959113], [19.26875155340223], [-15.79999999999993]]"
1187,pt_no1187,"[[2.42862776854081], [22.11136596265747], [-26.22558643051564]]"
1188,pt_no1188,"[[-3.714616362812613], [24.19131972589981], [-15.79999999999993]]"
1189,pt_no1189,"[[-3.022225579575611], [19.06026228003484], [-15.79999999999993]]"
1190,pt_no1190,"[[-19.33351921664269], [10.99271218608414], [44.90538754603455]]"
1191,pt_no1191,"[[-16.43569673284952], [8.828467285994378], [51.68740875128508]]"
1192,pt_no1192,"[[-88.3108106124643], [-11.78888344625719], [10.41088846952999]]"
1193,pt_no1193,"[[-77.51040300288749], [-6.642683902551691], [10.03517602613432]]"
1194,pt_no1194,"[[-88.3108106124643], [-6.85262472694636], [18.97242690262118]]"
1195,pt_no1195,"[[-79.19602102566283], [-11.08054767929672], [23.26506120721675]]"
1196,pt_no1196,"[[44.90260370828013], [-41.99324340308513], [40.52186645640391]]"
1197,pt_no1197,"[[40.07977536237592], [-30.59185871980056], [31.59858386515706]]"
1198,pt_no1198,"[[38.88590331029044], [-41.99324340308513], [35.55158481373076]]"
1199,pt_no1199,"[[41.45047614580627], [-30.99850924845224], [43.14009161790505]]"
1200,pt_no1200,"[[41.36088784320035], [36.42852252666089], [3.146650016613632]]"
1201,pt_no1201,"[[36.68918938753571], [-33.33298936524074], [-123.5]]"
1202,pt_no1202,"[[-88.31081061246428], [26.8237023254387], [-24.3139134286599]]"
1203,pt_no1203,"[[51.68918938753574], [41.21153004680414], [-98.81250000000011]]"
1204,pt_no1204,"[[43.13718852516438], [48.00675659691487], [-98.81249999999986]]"
1205,pt_no1205,"[[43.40158281770171], [48.00675659691487], [-108.2295556520941]]"
1206,pt_no1206,"[[-15.69528740685997], [-2.798732507357762], [4.999999999999996]]"
1207,pt_no1207,"[[-19.5541906615314], [-2.319337893897682], [4.999999999999996]]"
1208,pt_no1208,"[[-16.73516126629125], [1.103385754076534], [4.999999999999996]]"
1209,pt_no1209,"[[-48.31081061246441], [-41.99324340308511], [-43.09519052838326]]"
1210,pt_no1210,"[[-38.31081061246441], [-41.99324340308511], [-45.26025403784436]]"
1211,pt_no1211,"[[-44.70366504568734], [-41.99324340308511], [-50.61104133881958]]"
1212,pt_no1212,"[[-52.95205848533867], [9.875958874022022], [72.83223055214725]]"
1213,pt_no1213,"[[-49.90095869038721], [0.3450182340537546], [76.10636083335724]]"
1214,pt_no1214,"[[-40.48281189694492], [15.55937621116228], [-14.99999999999993]]"
1215,pt_no1215,"[[-40.13168179894465], [24.39564548580368], [-14.99999999999993]]"
1216,pt_no1216,"[[-48.31081061246439], [19.67342326358141], [-15.0]]"
1217,pt_no1217,"[[-29.1818839597528], [14.15351624789791], [-8.887372490883639]]"
1218,pt_no1218,"[[-33.54348196835178], [19.70873662361435], [-14.99999999999993]]"
1219,pt_no1219,"[[-25.35621699539139], [20.90024565098815], [-8.81101957449222]]"
1220,pt_no1220,"[[-64.64451166097112], [48.00675659691489], [-34.31966780147874]]"
1221,pt_no1221,"[[-65.35717518762192], [48.00675659691489], [-28.55383916871367]]"
1222,pt_no1222,"[[-71.58127284589881], [48.00675659691489], [-32.40189550314958]]"
1223,pt_no1223,"[[-61.83281543293568], [39.41604391182447], [-32.66330316679028]]"
1224,pt_no1224,"[[-8.310810612464353], [18.62853486182572], [-36.59999999999996]]"
1225,pt_no1225,"[[-5.650719160329204], [22.36206991324403], [-48.58909645390629]]"
1226,pt_no1226,"[[-1.257922019836716], [15.64073158815591], [-36.59999999999997]]"
1227,pt_no1227,"[[-20.88813422705917], [48.00675659691488], [45.34445456021235]]"
1228,pt_no1228,"[[-16.24557206422358], [48.00675659691488], [38.24928842788245]]"
1229,pt_no1229,"[[-13.63147698840714], [48.00675659691488], [46.22134164213053]]"
1230,pt_no1230,"[[-22.72568197390314], [13.54283018004218], [25.79999999999999]]"
1231,pt_no1231,"[[-21.58706570878726], [12.48053436239388], [19.43761720437202]]"
1232,pt_no1232,"[[-19.78165400231816], [14.45094254257559], [25.79999999999999]]"
1233,pt_no1233,"[[-21.87314947792657], [9.72228857811329], [22.26083214677703]]"
1234,pt_no1234,"[[-62.33004849893156], [-26.99324340308517], [-123.5]]"
1235,pt_no1235,"[[-63.31081061246429], [-35.2945135923071], [-123.5]]"
1236,pt_no1236,"[[-53.31081061246429], [-33.33298936524073], [-123.5]]"
1237,pt_no1237,"[[-66.3983625421073], [-31.88482477191421], [-113.9395876310089]]"
1238,pt_no1238,"[[2.863629376539051], [-32.26721306432128], [-74.00835348943082]]"
1239,pt_no1239,"[[-6.154714229247959], [26.83347639605635], [-26.00104363324788]]"
1240,pt_no1240,"[[-88.3108106124643], [-25.82524070296654], [-14.80585104460768]]"
1241,pt_no1241,"[[-88.3108106124643], [-31.53753923150826], [-6.699899496612616]]"
1242,pt_no1242,"[[-88.3108106124643], [-35.13549701912964], [-12.8720348375677]]"
1243,pt_no1243,"[[21.68895119285222], [48.00675659691488], [96.31732228588503]]"
1244,pt_no1244,"[[10.36232188209181], [48.00675659691488], [99.18045097400801]]"
1245,pt_no1245,"[[16.0716162301531], [34.17535662525281], [99.66860002833793]]"
1246,pt_no1246,"[[51.68918938753572], [7.979194730061025], [30.91404476794993]]"
1247,pt_no1247,"[[-40.16552677029121], [-29.76066463956911], [66.11789010199139]]"
1248,pt_no1248,"[[-31.0911535909177], [-33.18069767398707], [64.34306858217828]]"
1249,pt_no1249,"[[-32.52086678343816], [-28.28493099284381], [55.90634796494934]]"
1250,pt_no1250,"[[-32.93595041057136], [-23.44439121875948], [64.36905394229008]]"
1251,pt_no1251,"[[-22.6748585201691], [48.00675659691488], [96.30249105297246]]"
1252,pt_no1252,"[[-40.43940910598614], [-22.29357740574649], [-15.79999999999994]]"
1253,pt_no1253,"[[-33.37584680983022], [2.980841573879289], [25.8]]"
1254,pt_no1254,"[[-36.84964785845406], [-29.74213637966591], [-75.85125814795543]]"
1255,pt_no1255,"[[-11.12148175554822], [-11.76987554431282], [71.94554840710522]]"
1256,pt_no1256,"[[-5.695513546338952], [-19.98298926818246], [72.7745448932829]]"
1257,pt_no1257,"[[-2.478672802683684], [-11.575055489168], [66.9658395627597]]"
1258,pt_no1258,"[[-3.411458758306743], [-7.197099650855293], [75.08899217100581]]"
1259,pt_no1259,"[[11.68918938753561], [14.95120104135918], [-20.76721481178224]]"
